"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","Info"
"2887","360.188724780","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2888","360.188901637","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2889","360.190515386","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2890","360.190906906","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2891","360.190930739","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2892","360.190939056","216.58.200.164","10.42.0.56","UDP","234","443","46667","443  >  46667 Len=192"
"2893","360.190943159","216.58.200.164","10.42.0.56","UDP","92","443","46667","443  >  46667 Len=50"
"2894","360.192459843","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"2895","360.194948938","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"2896","360.208280044","172.217.167.227","10.42.0.56","UDP","1392","443","56722","443  >  56722 Len=1350"
"2897","360.208924979","10.42.0.56","172.217.167.227","UDP","89","56722","443","56722  >  443 Len=47"
"2898","360.214768667","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2899","360.214865588","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2900","360.215026922","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2901","360.215184150","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2902","360.215340241","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2903","360.215646981","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2904","360.215809524","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2905","360.215969933","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2906","360.216108891","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2907","360.216289015","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2908","360.216422407","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2909","360.216544248","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"2910","360.216782346","216.58.200.164","10.42.0.56","UDP","1134","443","46667","443  >  46667 Len=1092"
"2911","360.219098627","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"2912","360.220897387","10.42.0.56","216.58.200.164","UDP","240","46667","443","46667  >  443 Len=198"
"2913","360.230608013","216.58.200.164","10.42.0.56","UDP","63","443","46667","443  >  46667 Len=21"
"2914","360.241513006","172.217.167.227","10.42.0.56","UDP","62","443","56722","443  >  56722 Len=20"
"2915","360.246330667","10.42.0.56","3.215.240.73","TLSv1.2","1277","56044","443","Application Data"
"2916","360.250486209","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2917","360.250621879","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2918","360.250774019","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2919","360.250956476","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2920","360.251093848","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2921","360.251249493","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2922","360.251410938","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2923","360.251569968","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2924","360.251727713","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2925","360.251885173","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2926","360.251937187","216.58.200.164","10.42.0.56","UDP","502","443","46667","443  >  46667 Len=460"
"2927","360.251977095","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"2928","360.253746878","3.215.240.73","10.42.0.56","TCP","66","443","56044","443  >  56044 [ACK] Seq=5658 Ack=4152 Win=61376 Len=0 TSval=1031785996 TSecr=149338678"
"2929","360.254361119","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"2930","360.317545847","216.58.200.164","10.42.0.56","UDP","101","443","46667","443  >  46667 Len=59"
"2931","360.317560341","216.58.200.164","10.42.0.56","UDP","59","443","46667","443  >  46667 Len=17"
"2932","360.320559538","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"2933","360.474850334","3.215.240.73","10.42.0.56","TLSv1.2","225","443","56044","Application Data"
"2934","360.474910925","10.42.0.56","3.215.240.73","TCP","66","56044","443","56044  >  443 [ACK] Seq=4152 Ack=5817 Win=64128 Len=0 TSval=149338906 TSecr=1031786216"
"2935","360.687056844","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2936","360.687161761","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2937","360.687408881","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2938","360.687528458","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2939","360.687758754","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2940","360.687886369","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2941","360.687895390","216.58.200.164","10.42.0.56","UDP","140","443","46667","443  >  46667 Len=98"
"2942","360.688100900","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2943","360.688266355","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2944","360.688436798","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2945","360.688611890","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2946","360.688781888","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2947","360.689146824","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2948","360.689158902","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2949","360.689190536","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"2950","360.689303982","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2951","360.689468986","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2952","360.689646108","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2953","360.689820155","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2954","360.690050284","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2955","360.690057203","216.58.200.164","10.42.0.56","UDP","387","443","46667","443  >  46667 Len=345"
"2956","360.690248858","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2957","360.690371224","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"2958","360.690418881","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2959","360.690546480","216.58.200.164","10.42.0.56","UDP","1020","443","46667","443  >  46667 Len=978"
"2960","360.693095814","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"2961","360.803083415","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2962","360.803257768","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2963","360.803428730","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2964","360.803607875","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2965","360.803784758","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2966","360.803959381","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2967","360.804137402","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2968","360.804314493","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2969","360.804503984","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2970","360.804670267","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2971","360.804840162","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2972","360.804978183","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"2973","360.805212746","216.58.200.164","10.42.0.56","UDP","1292","443","46667","443  >  46667 Len=1250"
"2974","360.805386968","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2975","360.805551802","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2976","360.805727005","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2977","360.805900437","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2978","360.806073819","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2979","360.806250527","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2980","360.806426350","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2981","360.806604448","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2982","360.806780509","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2983","360.806957280","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2984","360.807132769","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2985","360.807309217","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2986","360.807368918","216.58.200.164","10.42.0.56","UDP","486","443","46667","443  >  46667 Len=444"
"2987","360.807549697","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2988","360.807730159","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2989","360.807905204","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2990","360.808082886","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2991","360.808259106","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2992","360.808435455","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2993","360.808611922","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2994","360.808787186","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2995","360.808961787","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2996","360.809480383","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2997","360.809519957","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"2998","360.809650466","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"2999","360.809691442","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"3000","360.809828713","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3001","360.809929767","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"3002","360.809938442","216.58.200.164","10.42.0.56","UDP","795","443","46667","443  >  46667 Len=753"
"3003","360.810104897","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3004","360.810289567","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3005","360.810516297","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3006","360.810521013","216.58.200.164","10.42.0.56","UDP","217","443","46667","443  >  46667 Len=175"
"3007","360.810522621","216.58.200.164","10.42.0.56","UDP","129","443","46667","443  >  46667 Len=87"
"3008","360.812372168","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"3009","360.814602154","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"3010","360.855095795","10.42.0.56","216.58.200.164","UDP","208","46667","443","46667  >  443 Len=166"
"3011","360.872905479","10.42.0.56","216.58.200.164","UDP","196","46667","443","46667  >  443 Len=154"
"3012","360.903783435","216.58.200.164","10.42.0.56","UDP","63","443","46667","443  >  46667 Len=21"
"3013","360.903797397","216.58.200.164","10.42.0.56","UDP","63","443","46667","443  >  46667 Len=21"
"3014","360.956500657","216.58.200.164","10.42.0.56","UDP","78","443","46667","443  >  46667 Len=36"
"3015","360.956516219","216.58.200.164","10.42.0.56","UDP","59","443","46667","443  >  46667 Len=17"
"3016","360.958817092","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"3017","360.970921844","216.58.200.164","10.42.0.56","UDP","155","443","46667","443  >  46667 Len=113"
"3018","360.971882482","216.58.200.164","10.42.0.56","UDP","59","443","46667","443  >  46667 Len=17"
"3019","360.973603665","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"3020","361.060530943","10.42.0.56","216.58.200.164","UDP","642","46667","443","46667  >  443 Len=600"
"3021","361.069432939","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3022","361.069597686","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3023","361.069773457","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3024","361.069946799","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3025","361.070322873","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3026","361.070493919","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3027","361.070677206","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3028","361.070852104","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3029","361.071024032","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3030","361.071201256","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3031","361.071378050","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3032","361.071550584","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3033","361.071784836","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"3034","361.071928476","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3035","361.072103465","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3036","361.072280397","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3037","361.072457472","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3038","361.072637509","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3039","361.072814377","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3040","361.072987843","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3041","361.073002297","10.42.0.56","216.58.200.164","UDP","241","46667","443","46667  >  443 Len=199"
"3042","361.073163204","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3043","361.073343619","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3044","361.073518175","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3045","361.073693664","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3046","361.074328354","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3047","361.074427812","216.58.200.164","10.42.0.56","UDP","975","443","46667","443  >  46667 Len=933"
"3048","361.074590681","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3049","361.074754539","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3050","361.074915819","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3051","361.075089465","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3052","361.075232951","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3053","361.075384935","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3054","361.075448521","10.42.0.56","216.58.200.164","UDP","71","46667","443","46667  >  443 Len=29"
"3055","361.075558726","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3056","361.075699009","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
"3057","361.075860977","216.58.200.164","10.42.0.56","UDP","1392","443","46667","443  >  46667 Len=1350"
